"";"country_name";"id_eu27";"id_ext";"id_eu_ext";"model";"crop";"x";"y";"soybean_area";"mean_Ya_pred";"sd_Ya_pred";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023"
"2239";"Belarus";0;1;1;"pca.m.2";"maize";27,25;53,75;1835,54938188629;11884,5836204078;1196,26969383763;11691,3002583147;12028,8690176795;13058,2692701451;9124,33375744998;9272,87591417342;11593,274006144;11983,962883033;10460,8321234913;11209,9983972712;12167,5301872728;14043,2050693072;12099,9121824007;12193,8033774257;11690,6898619209;13043,3227945018;13419,7302676918;13038,3988400991;11080,2304097286;10906,0616886973;12884,9894271475;12233,8503482577;13079,6063917278;11472,2263643357;11452,7340515703
"2240";"Belarus";0;1;1;"pca.m.2";"maize";27,25;54,25;1813,83584744739;11272,6539782168;1274,86389038189;10650,0906920208;11472,5157443825;12598,4844565648;8248,31934642962;8404,10861696691;11697,6585030963;11591,5098308008;9875,73166913037;10354,4399163644;10855,2229705285;13499,9794186453;11748,0598970209;11543,7300203238;11444,0846282383;12315,0228809647;12067,025095584;11611,6218853613;9691,54386690904;10807,6037590521;12455,3783231091;12521,0087406314;12596,5967747655;11147,0784325285;11346,8800077833
"2241";"Belarus";0;1;1;"pca.m.2";"maize";27,25;54,75;1791,97815227667;11024,8270038793;1194,87888713191;10423,4224804777;11147,6342859357;11405,1776631491;8131,28086336612;8464,27992450541;11037,5180038488;11463,9020408376;10170,8497809406;9944,30126532793;10291,2712666413;13064,7605400637;11860,3646006356;11103,1658204562;11386,8814137003;12201,9865979152;11075,4114993494;11641,5130687707;9481,47900911823;10689,9690314754;12369,9630734148;11949,8041111647;12519,4767382132;10972,8732544405;11798,5617593541
"2242";"Belarus";0;1;1;"pca.m.2";"maize";27,25;55,25;1769,97791189758;10679,2414305475;1135,75700419073;9982,03854760149;10961,6582305092;10413,4644695351;8465,73478251914;8119,64679860106;10849,06935892;11074,2778710531;10079,6914570592;9728,60849534647;9848,91473418079;12983,7737478382;11314,6538354384;10723,4958749859;11159,2393507195;11644,7829645806;10229,0328455175;11097,8506063158;9173,85306151506;10370,272434587;12169,8209124568;11357,2752628864;11877,1802792896;10691,3111101114;11986,1473015723
"2243";"Belarus";0;1;1;"pca.m.2";"maize";27,25;55,75;1747,83675685822;10438,249092145;1323,80527639454;10199,4705452782;11073,8944020534;9834,45271539174;8066,40886442982;8011,9044352276;10785,0169506172;10607,381049271;9729,97643674873;9588,95338353765;9559,73476359688;12609,0153739897;11196,7416782187;10075,6446836106;11296,0286873767;11359,8849233858;9787,49001785195;10450,5659883182;7706,98937894592;10434,8067155733;12356,2740180287;11128,2349704545;11842,3240104861;10198,3795586597;12618,4046604279
"2244";"Latvia";1;0;1;"pca.m.2";"maize";27,25;56,25;1725,55633264069;9866,94138762811;1584,83035765372;9369,97894825918;10794,856998635;9246,67875809492;7556,69657271094;7082,67418039373;9877,20577228542;10920,2073567674;9070,42320917785;9038,8369334526;8648,264090307;12452,0180238126;11150,0590971644;9575,31093807667;10874,7010515329;11148,8186008175;8147,29436360579;9835,79917100964;6255,85341060983;10338,5804239471;11244,8636302205;10838,6665421772;11188,8139241233;9580,10457656575;12569,8867293274
"2245";"Latvia";1;0;1;"pca.m.2";"maize";27,25;56,75;1703,13829956622;9262,80487140903;1700,74541046641;8707,78850669818;10032,360998785;8092,8902816315;7077,49531017959;6640,53680040152;8863,36854718099;10680,4298978462;9067,31491931132;8739,49138663212;7529,55226414171;11987,4406928718;11001,044232006;9100,65388115624;10570,0788359254;10388,4898640906;6589,16984768427;9332,84435822177;5552,07818533591;10028,7026156492;10441,331931506;10052,8382445724;10780,7173808084;8998,91637457067;12051,7815566097
"2246";"Latvia";1;0;1;"pca.m.2";"maize";27,25;57,25;1680,58433269641;8513,72976447989;2064,76982997739;8058,89116933774;9579,53167517927;7308,84812124004;6771,20200122974;6040,76526124976;7887,7512845867;10228,6668140689;8745,56875501503;7628,26069644938;6569,34127175485;11432,1287488237;10823,0764552237;7951,73284004814;10404,6903830895;9633,87061766525;4730,11766999476;8718,94647280232;3135,87783029572;10191,6049067894;9597,98959629401;9670,95062169061;9857,48918277043;7946,07317706517;11416,1387948532
"2247";"Estonia";1;0;1;"pca.m.2";"maize";27,25;57,75;1657,89612172943;8419,82225617982;1977,35740849378;7766,94938805729;9373,97731950419;6909,28868270516;5769,51041292126;6478,67162012243;7899,5437343092;10280,1988317318;8547,43799246464;7004,63480647534;6416,84726994339;11832,1848914159;10016,6066783485;6876,18079400637;10093,191794293;9328,87445053577;6384,87379097479;8294,63881916892;3714,88657784617;10997,4058511782;10428,0414621766;9349,45131908931;9963,05097370235;7726,04482051597;10623,2418668291
"2248";"Estonia";1;0;1;"pca.m.2";"maize";27,25;58,25;1635,07537089386;8952,87331622131;1846,44166645174;8736,79539388623;9693,11181086184;7099,67076243026;6108,65866048082;7133,34312072633;8363,5060290667;9737,16901144619;9632,96832416193;7156,56171674313;7109,85827248255;11829,6623390055;9584,2277350667;6988,72054675001;10516,1488609223;10953,3811428517;7729,39388236334;8973,38162021714;5006,3114048142;10624,3943375661;11006,0663416612;10490,864158721;11654,7669157925;8404,82661563871;10335,1705856548
"2249";"Estonia";1;0;1;"pca.m.2";"maize";27,25;58,75;1612,12379883759;8329,36621492292;1978,97727028074;8642,11308589692;9124,04054205472;6824,14933623093;4735,05996275338;6224,03157669571;8069,37871967115;9138,32607101007;8241,2748976705;6422,89905783333;5442,84096193915;11033,4587287832;9747,10704164829;5536,56732181414;10295,2126391834;9424,04327043992;7664,94518430159;8666,72554954371;5083,68263984094;9711,6318332316;9882,48233039404;9662,9520810743;11631,8087778384;7822,30950762608;10877,7480406746
"2250";"Estonia";1;0;1;"pca.m.2";"maize";27,25;59,25;1589,04313851056;6960,1925269557;1663,39651540087;7104,70213066416;5560,98805953739;5527,16243856631;4259,25080047289;5668,53585540986;6386,5660718835;7568,94904242677;6479,60616510787;5170,99149045317;5012,07220450139;8545,00868700735;8634,66492043862;4696,61754067112;8809,40385281418;8413,48965714718;6336,53185778704;6368,8099154786;4611,59000552324;9114,42663528682;8139,69539264609;8528,02759976391;9526,84009148692;7322,4030082804;9258,28722358189
"2251";"Finland";1;0;1;"pca.m.2";"maize";27,25;60,75;1519,04416943518;5185,31432777565;1637,85538781089;4151,62157663128;5282,92696883117;2152,74635591093;3712,47213724669;3466,91585602001;5502,84588039819;6497,1866615114;4461,64478627728;3619,32510670969;3989,86364328905;6375,9442305468;7219,56896647155;3564,70535714783;6828,97611320092;6319,75266686333;4679,46882899111;4813,21072617847;2953,80788759345;7718,19392525885;4343,92701073851;7324,2390851109;7090,15642536199;4578,26253234044;7799,78113798571
"2252";"Finland";1;0;1;"pca.m.2";"maize";27,25;61,25;1288,62687893285;3821,29393596378;1442,96476358542;3142,8376196681;3878,21696196661;1740,18383872696;3181,84240881224;1707,59436567785;4638,79066772895;5176,37701970433;3525,55585641997;1883,60525547437;1758,19980697009;4774,07596089138;5828,98282869986;2778,75657319631;5417,24636620674;4449,45613349068;3503,51120841914;3744,59758653643;1617,65353848311;5701,50088683523;3163,4865381544;4987,14991701462;5819,63548436458;3420,18946912149;5871,60817056733
"2253";"Finland";1;0;1;"pca.m.2";"maize";27,25;61,75;737,759058971249;1883,58287179271;718,477654975747;1670,36651346096;1889,3740339837;768,153590962719;1701,1901535553;992,099907701031;2133,59196107872;2619,80487992108;1808,32299658912;1068,23949554996;745,783381766423;2261,64596395916;2962,4846824854;1409,45063932054;2849,40045126926;1904,42935846733;1781,53935940784;2036,5814498575;652,267988606722;3048,11405397734;1294,46586869868;2312,48961823019;2852,29370469899;1981,02654313514;2462,8723263419
"2254";"Finland";1;0;1;"pca.m.2";"maize";27,25;62,25;799,837984868243;1634,04827198245;790,476362993437;1677,62011858654;1894,34958092507;504,914351701539;1039,88875921039;575,731772754382;1985,25379215585;2265,04730423756;1599,92862825371;679,5492904182;463,520375439329;2302,23736550023;2964,2345899285;975,606823803741;2725,98964499862;1648,84887067948;1748,23348792078;2029,94279936225;383,061076438677;2936,06520880216;1071,51880396856;1884,45509972541;2592,30718931103;1935,0273799838;1333,82621347296
"2255";"Finland";1;0;1;"pca.m.2";"maize";27,25;62,75;1350,05264431507;2348,72573142942;1207,51548531719;2710,28273998802;1772,05893493458;668,719150576389;1732,07490792394;1120,15292055256;3336,89115427824;3420,86884409854;1815,93504346946;891,127360115603;612,163601741754;3050,86816809213;4544,50547214355;1361,57387208017;3632,2053376978;1802,8792369381;2929,69013477395;2895,42614698844;612,126944735599;4417,72388835414;997,276324717542;3108,45818835589;3689,5387363541;3005,08107630652;2241,78936908899
"2256";"Finland";1;0;1;"pca.m.2";"maize";27,25;63,25;1399,96325409522;1111,96716742654;824,455043954655;1034,09793489525;580,101580733882;339,276732885903;471,827007176724;1155,68375583238;2148,38851436084;1172,49217416896;496,742980165302;720,107611267685;453,875605727877;800,827968995717;3923,35535410482;979,298587909926;2202,78469099174;459,708919307943;1376,08754451064;1113,27474607742;534,711944021671;2414,58768801389;645,092999457865;1018,43089318923;1218,94449705364;667,42167209929;760,090615288269
"2257";"Finland";1;0;1;"pca.m.2";"maize";27,25;63,75;1375,80107986237;657,104226024451;379,998679392547;533,878842068963;322,410060228158;286,573804182904;363,409455476948;1010,20278498572;718,543095763093;621,64556725405;470,03130939774;733,942411077442;445,948545675585;441,070591813396;2087,1982800286;677,866633684148;642,55170949132;402,646063495424;1016,58641103298;583,987584051195;457,934528852797;1231,06125681576;577,971925493327;630,705255874208;567,539083444049;396,429312439644;550,366911959366
"2258";"Finland";1;0;1;"pca.m.2";"maize";27,25;64,25;846,78825431847;374,797811931974;220,17053450014;385,425090757344;222,822462761259;112,485387422666;268,55323775054;321,171778256166;500,477577281863;361,012357760066;305,80152848078;351,712547590179;269,902743650847;230,80899362728;1305,89144706236;346,934457344056;376,294014759178;294,116551870353;582,428960238831;392,80886213839;259,214636776798;473,497692824382;307,577545147102;348,360985622466;297,544524408485;313,835758618853;366,468344217125
"2259";"Finland";1;0;1;"pca.m.2";"maize";27,25;64,75;146,536580646168;58,0544280581561;34,4781844650617;52,0174801144244;28,0594573994846;24,9399017703102;48,6220183966391;44,4431061599353;57,6692633484822;54,3339352600966;41,2636399977259;55,0299229044371;36,8640431372381;48,620237588196;206,773345884329;54,8795256253514;53,2714761512645;45,9422866608925;94,2080806724363;69,4276776248452;44,3102765929343;60,9107353143097;45,0314653887487;61,2028113235272;58,72144566129;49,0814851096125;57,6826553092358
"2260";"Finland";1;0;1;"pca.m.2";"maize";27,25;65,25;71,4736839655925;21,6862104066048;7,91637759426195;24,7918821801268;11,6976873826181;9,00342856828326;19,4704449853751;14,6166355112226;25,8759987875624;26,9768440728199;15,1605260046959;26,5046282464548;15,0222942110814;15,4882293477661;34,1188390903349;23,2103570949787;16,926601136057;15,0095458499635;44,8954026004194;30,4467926250912;19,8952712513976;18,7098173489869;20,1754035460122;29,6092414561327;20,0049974540948;22,5335139535712;20,3246670534694
"2261";"Finland";1;0;1;"pca.m.2";"maize";27,25;65,75;84,4733506492154;22,8949017380821;9,27113014205972;33,4882455885438;12,4547687815127;9,77329230523609;22,1538431378903;12,7231724829378;30,5970413913583;22,817762242699;16,2014634567576;25,5874721258873;15,8691977328238;13,413055259638;35,2101447098504;27,0558060758467;17,1214012409141;15,1317329349915;52,4229516491251;30,5795103489824;22,7892437416115;24,43343998482;21,5764725232743;26,4785447177037;21,3732296008312;20,6587744400658;19,5670752406687
"2262";"Finland";1;0;1;"pca.m.2";"maize";27,25;66,25;93,1754129975785;24,4964502049777;8,1744981481509;39,0478978349539;16,7422363675598;15,2124457595282;23,4704284675914;17,3635537461984;32,1899978166125;20,0648009426139;27,4680072819706;29,2170634292487;22,0479325744244;16,8669792564283;29,2853373917072;26,1408441511107;23,3596774741328;15,2674888370925;51,0285007666303;28,6811011566693;21,0737591635075;24,397867969131;19,0561374482179;29,1247296045768;20,7668285724211;21,1357887398136;18,9054001673237
"2263";"Finland";1;0;1;"pca.m.2";"maize";27,25;66,75;60,2812125135833;14,9635557302519;4,37727465463281;20,5278149432171;11,0195107199245;10,685905868012;10,8810911631144;11,1164294050046;17,3263163991084;12,8198255795042;14,6737768404853;18,8660010720001;14,535970047483;15,9704866735249;19,0325033971172;17,8373141651848;11,6046857399438;9,82803647247703;29,0889366367544;19,0149476459889;12,5096065419479;14,3583057114811;12,2790628026442;17,1885164971;12,9556915885802;10,9824595136728;14,022142101775
"2264";"Finland";1;0;1;"pca.m.2";"maize";27,25;67,25;51,0207245045005;10,9756874156285;3,22139066729731;14,1535868870859;9,62086281550221;9,14479669232733;9,84863154878535;7,91610355014648;9,87852111431221;9,30143055839397;10,3936499813745;14,1633929921466;10,6575906098256;9,92211907674776;13,8985408135058;17,8952187652401;9,21238854210516;7,75792534309454;20,0822251768182;13,9948099981747;9,43390326834531;6,61500176975123;9,16575164973962;11,7031147561824;11,104850399135;8,44345387097013;9,10862779537388
"2265";"Finland";1;0;1;"pca.m.2";"maize";27,25;67,75;22,3437514851491;5,51985324181814;2,62825933321284;6,98739332548237;3,51875353280089;4,00482483657305;4,31945128829391;3,86994718348868;5,62897970766692;4,06984645092401;4,17932202396118;9,23928407354098;4,46837807701602;4,95225583957619;6,0995197600157;8,07985306924104;3,21702827072051;3,61247860939598;9,34743916673273;14,5756569748694;6,33048478902259;2,76620626325114;4,2735167121081;5,56694216861213;5,37107815173323;3,71991517920754;4,27792234940094
"2266";"Finland";1;0;1;"pca.m.2";"maize";27,25;68,25;2,87981082278927;0,721775485774922;0,332143738648659;0,879327816141447;0,52943991709251;0,538812452292122;0,457016980116463;0,457233919659993;0,861687712482926;0,554513515996895;0,589203466629517;0,956622793244806;0,59219722843098;0,668234001845044;0,788561020847453;0,851275041843374;0,464879134453078;0,519938874101418;1,20550459032028;1,92164858096139;1,10103527827406;0,390686130438779;0,652631444746784;0,665321262380733;0,624594006483186;0,445637531753871;0,606608958061026
"2267";"Finland";1;0;1;"pca.m.2";"maize";27,25;68,75;1,75106395731677;0,466016132446757;0,211191635285589;0,518110080835812;0,300005110993613;0,233412892421742;0,275057120938605;0,385917092093193;0,516945447967928;0,402935645015763;0,465638941506583;0,570082153584199;0,38038973613241;0,408857149585019;0,65991621857694;0,561247327824733;0,245608319620848;0,378157681873832;0,704603865353267;1,25158794242882;0,643894346044407;0,319026495203119;0,446805128123409;0,445041714735271;0,330658003021919;0,407987649571001;0,332501115269723
"2268";"Finland";1;0;1;"pca.m.2";"maize";27,25;69,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2269";"Finland";1;0;1;"pca.m.2";"maize";27,25;69,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2270";"Norway";0;1;1;"pca.m.2";"maize";27,25;70,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2271";"Norway";0;1;1;"pca.m.2";"maize";27,25;70,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2272";"Turkey";0;1;1;"pca.m.2";"maize";27,75;36,75;2318,20506542682;10908,5424400815;1731,78646399849;10625,6020475636;14020,2244719095;12188,2768414871;9330,01277914617;10320,9856993484;9970,85616879017;12384,8008616898;11746,3463174924;12030,4245672832;11973,8894181063;8579,50509440514;11304,919209818;11491,441699165;12406,9235004559;12434,6897197774;11782,0921938919;8355,65704264252;11550,1340850205;11301,3503001614;12212,420467259;7973,5246410136;7647,91028715911;8093,01382933234;12080,0173190382
"2273";"Turkey";0;1;1;"pca.m.2";"maize";27,75;37,25;2461,56224120761;12276,2155398158;1962,909398004;11011,0562075852;15817,2787318182;13568,1451608286;10745,0773205874;10865,0172447093;11676,5277494164;11403,6568177183;12657,2994555934;11900,4716211953;13277,7733222643;12205,6550487182;12930,6293634833;11883,3747411539;13230,3187925248;13692,9696529496;13904,2988272127;10098,4626926405;11703,1498696015;13063,7180369814;12763,4282126382;10120,2322490825;9266,79166738535;9083,16166403025;17760,6785054604
"2274";"Turkey";0;1;1;"pca.m.2";"maize";27,75;37,75;2445,41029902118;10989,5083460473;2022,00985566808;9854,1545334343;13395,6778523985;12120,4245257331;10256,8536829305;9533,03961969085;10590,2365645595;9569,94209661475;11364,6247461965;10078,4749209587;11159,470936799;10963,2827013725;12674,3204763468;10188,8745385291;11283,3896197503;12868,9235129451;12411,4551724685;9344,98143926636;10779,8649676675;10482,6282596444;10768,4360556367;8908,34602930417;9283,30381862645;7792,31578762223;18075,1784466387
"2275";"Turkey";0;1;1;"pca.m.2";"maize";27,75;38,25;2429,06968438748;11405,0647657356;2182,67561073135;9820,47402382651;16233,9387950094;12222,3433074331;10953,9879851433;9421,15325950999;11001,6236274281;10098,9530554435;10953,5835435128;9852,15379065;12007,1000524926;11174,7400560892;12635,8853698602;11169,3154639159;10604,3130178479;13416,3203214472;12402,5418977608;9791,36005724339;11278,730682496;10522,5583666507;11436,3882964617;10047,995856355;9938,06085680163;8285,79458155341;18452,2381127213
"2276";"Turkey";0;1;1;"pca.m.2";"maize";27,75;38,75;2412,54149037222;10374,2955935784;1887,7057641141;9256,1619772284;12491,2780976227;11517,9632545238;10282,2332879197;8333,2801455206;10494,1917218001;8850,92679115598;10241,507152937;8570,5371869783;10305,3654060382;10749,6437581426;10895,0127903956;10086,8090143581;9499,82461459036;12688,2822840059;11416,8612680941;8901,10854578954;9906,94478822066;10369,3963893613;10329,8555297494;9515,89013501764;9441,38563804162;7672,15970840276;17166,474759987
"2277";"Turkey";0;1;1;"pca.m.2";"maize";27,75;39,25;2395,82682604861;10478,3953468267;1784,3572041309;10430,2990602565;11411,627889377;11950,254630961;9971,53831722852;7714,01068860388;10234,68270165;9175,76613640202;10527,2232215119;8352,76270429457;9902,64002119446;11686,4128382633;10813,5229383325;10062,6353343226;9616,20222431039;12930,4978119618;11377,7115309887;9147,19402023132;9935,18496771078;11143,2849239041;10862,6774323816;9808,05805940388;10440,8608269295;7595,65588560653;16390,784158014
"2278";"Turkey";0;1;1;"pca.m.2";"maize";27,75;39,75;2378,92681651593;12241,1212298822;1997,58970794209;13231,4703834426;11146,8328205702;12896,0131898752;11727,1953872559;10084,2360257627;12172,2710520989;10851,4330701412;11075,9155370528;10179,3678074927;10769,7599414585;14877,1064983263;10457,2173753383;11614,6757386276;10810,4712122894;16753,4276313175;14317,9256275898;10525,6232498308;12458,1723057361;13239,1830180011;11788,3751002695;12546,1133152686;11736,6704044603;10757,9378658304;17769,5149591375
"2279";"Turkey";0;1;1;"pca.m.2";"maize";27,75;40,25;2361,84260291556;13699,2009541708;1912,54393299233;14605,1899640599;12252,2992337904;14675,306323597;12216,5355588729;12125,4285939772;14533,0050362934;13184,5774841856;11800,5247200687;12139,1644288019;13049,9850506885;17605,4811137803;12382,6778558734;12466,2393333503;11164,1697513798;18317,5552146418;15612,0224686546;11840,1260330131;13394,1456259311;15000,6394485271;13191,001758945;13525,4853626311;13721,3157938233;12823,1351190812;17154,8116261323
"2280";"Turkey";0;1;1;"pca.m.2";"maize";27,75;41,25;2327,12620836697;12579,4189095221;1376,50211625525;12220,5485544599;11430,5208741818;12814,8936879352;12096,4361059538;12801,3765003264;13264,213886798;11115,0948714384;11650,6848916396;11717,2453040373;12251,1958399833;14088,705719251;12673,1587724555;12169,3045227593;11259,1352341433;17336,3311578565;13784,8347182827;10474,9221317163;14009,6028062649;12147,7541187418;11677,6401039331;12771,451190734;12091,6151980982;12311,2331387619;13748,1544987781
"2281";"Turkey";0;1;1;"pca.m.2";"maize";27,75;41,75;2309,49639002374;15452,3363988077;1593,78872341242;14803,7356618317;11790,4144453313;16944,0531863046;14883,2159101875;14993,1452915713;16255,3880903769;13875,5937562911;13438,519618853;15633,2340013434;15092,7086164917;16578,9816460971;18932,1542554421;13966,737883219;14655,0875785696;17099,6802808726;16047,9314770236;13062,6000238204;17700,4293354943;17081,6397826576;15285,2966748267;15618,9903698307;16123,0474907468;14700,9820086478;16292,5061855536
"2282";"Bulgaria";1;0;1;"pca.m.2";"maize";27,75;42,25;2291,68709283673;16644,5396549958;1718,60248705011;15120,3249611954;13442,3146093424;19497,4581988355;16647,2556710451;15275,9182824364;18893,0381729475;16277,0333083462;15590,6116125839;16942,7348113984;16177,712261602;16191,4322880021;20001,6703348253;14051,8875010431;15427,878873346;19421,1990672467;17228,5796727911;14741,0648507382;18137,2859310017;17025,6271393625;17964,1710033824;15472,5004566278;17621,6788916828;15675,4256560555;16644,1481640614
"2283";"Bulgaria";1;0;1;"pca.m.2";"maize";27,75;42,75;2273,69953831345;15655,0575211699;1802,67186422063;14613,8803967984;13453,7617710657;19213,6166459797;16016,7100913813;15072,4330542303;19116,8192881149;15314,8798576882;15494,7158307751;16181,4086091353;14955,3075141972;13887,6332548179;17985,9381368285;13431,5712525117;14335,2155771911;19316,7163166536;16548,0769674115;14073,1974324376;16163,0406410399;14257,9537749632;15841,2200707288;14177,1582697521;17406,7144602098;14015,9609535072;14847,4503406593
"2284";"Bulgaria";1;0;1;"pca.m.2";"maize";27,75;43,25;2255,53496404727;13963,1216460904;1643,79284997088;12889,6862164513;12250,1078706589;16576,2333395895;14586,5584360495;15372,9727125181;17184,7525545979;13772,9431411992;13361,6733724297;13931,6960987828;13445,0932509909;11669,2273687218;16408,9050768478;13564,6571431781;13627,806331597;17443,8079058728;13345,8756658449;13020,7967929798;12386,2353967312;13071,7790647898;13615,3835504331;13150,4347577852;15740,879147401;11861,3541906268;12836,0601200931
"2285";"Bulgaria";1;0;1;"pca.m.2";"maize";27,75;43,75;2237,19462371509;11212,4284926924;1408,04223490853;10301,2237874239;10212,7175603842;10377,5645578276;11488,717567249;12364,2352078956;15277,1394960256;10511,7892791476;11189,3882126297;11125,1209922822;10890,2708971764;10107,542685197;12769,1097886195;11168,7562379174;11552,7510723128;14369,5841295392;11017,3071529808;11776,2917329676;10008,6708656281;10934,8797993416;10054,7417798869;10304,7960528397;12225,6679958423;9294,84518077553;9775,17179272815
"2286";"Romania";1;0;1;"pca.m.2";"maize";27,75;44,25;2218,67978707193;9708,93113245014;1510,91283251895;8571,30905354597;8840,98755558735;8787,15881483111;9948,07935247874;10418,1701354664;14541,2879071727;8541,12765463763;9711,44133629027;10026,2222395345;8746,59690129148;8978,16115649979;9113,95466961208;10344,3709565717;9590,62279377512;13245,5228640177;9570,69710626297;11104,7957079513;9331,84753560998;9625,62478341079;8038,66848573001;8516,67553126603;9879,26393688335;7941,41371205053;9600,34698832592
"2287";"Romania";1;0;1;"pca.m.2";"maize";27,75;44,75;2199,99173994308;9210,32396777832;1491,11540898962;7989,0289456842;8827,78374255853;8430,54092043608;8581,80910373909;9843,73090007459;12637,7884235591;8210,64631888563;9780,63743493039;8692,2028044095;7665,53809248165;8478,66718615437;8658,85232779362;9854,36079238545;8815,40691079677;12450,9959544897;9167,91588363982;12643,0254616817;10049,9680292617;9410,25989376589;8069,1829734764;7844,96114460694;9107,14275576145;7077,99303384991;8759,33619225726
"2288";"Romania";1;0;1;"pca.m.2";"maize";27,75;45,25;2181,13178421313;9177,16985775385;1467,08539906107;7689,50638935037;9053,06850559161;9265,69589556372;8616,13285846399;9246,3782283807;11026,1773906973;8336,25439694481;9671,7108402774;8151,57936838559;7729,87561667169;9152,1334849047;8970,91649672401;9871,92852836181;8689,51755247382;10976,9350334799;9287,50348151886;14137,9457287539;10798,9570577402;9208,76447587534;8095,59514580524;7787,68158048392;8565,08194215527;7027,59017078982;8895,14641669841
"2289";"Romania";1;0;1;"pca.m.2";"maize";27,75;45,75;2162,10123781024;9227,04568043988;1603,86705331728;8057,26078962498;8277,7929189763;10304,0485410782;8705,51708774445;9432,06970705463;10757,3856678146;8026,66056555386;9641,93833733447;8383,84680312013;7863,20350705969;9757,38265956709;8923,32208842249;9082,59387465973;9075,08787851166;10399,5443227794;9152,90215567602;15219,1567158756;10899,011121082;9305,61255307391;8026,7683625977;7782,58468964873;8534,31207711449;7224,18894434108;8616,90496184596
"2290";"Romania";1;0;1;"pca.m.2";"maize";27,75;46,25;2142,90143469067;10007,1745869163;1706,16433148968;8459,57120864167;10646,5435254926;11970,7711642919;9087,28756696032;10919,885192335;11768,2683137509;9164,92761022174;9218,35734572216;8420,09661274078;8795,32038260314;11176,6472724289;10379,8323254304;8849,99832920746;11190,6597976014;11647,2467596114;8822,08619310018;15243,2627318936;9960,14333468488;9376,07488027776;8857,69904906896;8110,66438211433;11637,4123790575;7937,15647766603;8532,27725108716
"2291";"Romania";1;0;1;"pca.m.2";"maize";27,75;46,75;2123,53372481628;10834,1792869382;2000,27233634426;9465,94135464573;14186,8163649862;12157,0284465966;9811,69667932923;10729,3929182367;15231,6567461296;10508,8527916962;9281,57520179533;10468,6525108397;9521,55900524141;12206,1047798117;10319,9674500091;8486,95220041381;12299,0059610324;12621,66671899;9007,76113137789;14992,1095285708;10535,3222495018;9349,33183221848;9693,83063363766;8637,07335649857;12617,945783535;8816,22362977035;9073,83561165194
"2292";"Moldova";0;1;1;"pca.m.2";"maize";27,75;47,25;2103,99947413153;10917,0354561612;2177,0711008867;10257,6525314126;14556,3504050083;11977,854319689;10319,2653840523;10986,0190448203;15923,3727133215;10629,563914946;8938,77377803622;12568,6178971712;9516,06375712784;12674,5910367927;9653,60801551422;8558,17555658239;11823,2387162601;13571,8866253857;8626,74968539784;14122,9997205686;9806,13752290553;9080,15472548485;9397,37929561243;8535,08009749384;12974,8587980074;8381,34692618176;9129,11048009724
"2293";"Moldova";0;1;1;"pca.m.2";"maize";27,75;47,75;2084,30006453592;11171,93457796;2474,69277187999;10946,9577570004;15987,0248733783;12914,7159124142;10567,9876472707;11344,0475256067;15595,7651124955;11498,6744283614;9652,20073074165;14241,7774884485;9533,59522541594;13178,8918577342;9509,14017563692;7798,65873352196;11663,8517991938;14223,4107255254;8447,72891735674;14131,1520823026;8987,64154792718;9035,57880886395;9447,68667646522;9039,02842828269;13369,8196087648;8880,63862325875;8130,45518507263
"2294";"Moldova";0;1;1;"pca.m.2";"maize";27,75;48,25;2064,43689385315;12202,1122209442;2743,73931961344;12720,2953537504;17638,9933122201;14144,2103666542;11242,2680184269;12029,9513714582;14950,1305422046;13653,7717764022;11203,2182612404;15805,8570320806;10204,2296785662;14953,4782806667;9931,25210836079;7845,71937236717;14071,3707098687;15975,4093987214;8426,05543803354;15268,5141598625;10855,2197410545;9121,81773470642;9769,85353495491;11400,5357735247;12855,2405315308;10765,9351438314;8017,36566217407
"2295";"Ukraine";0;1;1;"pca.m.2";"maize";27,75;48,75;2044,4113757966;13421,4164385505;2392,43804498373;14636,6730366486;17476,0489888374;15322,7345844619;12569,3823309023;12992,0747692521;15326,5594331734;15894,4744008217;12919,1413099819;15890,7390546428;11627,9957737648;17298,2065711456;9904,07674055758;9185,25277515192;15958,5536270479;15229,1785302054;10417,3926863178;15182,0097533095;12783,343115566;11686,8847481232;11737,9468852686;13364,8740692189;13179,5828018461;11837,1961400539;9693,67239891241
"2296";"Ukraine";0;1;1;"pca.m.2";"maize";27,75;49,25;2024,22493993271;14113,5624291168;1596,80664837545;15582,3022464368;15871,3829167012;15025,4250356322;12843,7534593033;13272,2632670366;14577,8186064451;16377,3186801822;14966,62238118;15537,2084128256;13087,0442025849;15850,1757842628;10286,7067987219;11893,1701941562;15935,4898996807;14086,101073211;12871,3762809297;16331,3237321892;13747,8999128365;12718,9997166595;12908,0150825819;14901,2340934034;13642,4603971648;14368,2304944226;12043,1756302555
